kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
2165002,K00999.02,Kepler-263 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,47.3329299,151.41614,0.43,2.708,931.5,2.18,386.0,5.25,14.0,2,q1_q17_dr25_tce,4987.0,4.602,0.716,292.46976,37.567791,15.391
1871056,K01001.01,Kepler-264 b,CONFIRMED,CANDIDATE,0.976,0,0,0,0,40.8065333,155.71586,0.016,13.135,313.9,3.71,772.0,83.75,54.8,1,q1_q17_dr25_tce,6207.0,3.963,2.097,292.04462,37.37624,13.038
1871056,K01001.02,Kepler-264 c,CONFIRMED,CANDIDATE,0.991,0,0,0,0,140.10765,216.21749,0.019,18.503,266.8,3.42,511.0,16.17,29.0,2,q1_q17_dr25_tce,6207.0,3.963,2.097,292.04462,37.37624,13.038
1865042,K01002.01,Kepler-746 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,3.4815917,132.98828,0.076,1.8069,135.2,1.17,1156.0,421.61,23.4,1,q1_q17_dr25_tce,5405.0,4.374,1.022,290.68225,37.35511,13.615
5780460,K01005.01,Kepler-747 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,35.61760233,197.03573,0.009,8.4559,4634.9,5.17,456.0,10.19,155.0,1,q1_q17_dr25_tce,5123.0,4.523,0.779,288.4165,41.0298,15.703
1725016,K01007.01,Kepler-748 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.40742502,355.49652,0.03,3.675,442.0,2.01,938.0,183.15,23.1,1,q1_q17_dr25_tce,5922.0,4.474,0.961,292.26291,37.236992,15.242
8125580,K01014.01,Kepler-749 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,17.31711739,142.36094,0.684,3.1518,1473.0,2.04,454.0,10.07,35.9,1,q1_q17_dr25_tce,4719.0,4.753,0.502,299.89722,43.903912,15.759
8158127,K01015.01,Kepler-750 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.42889884,140.1046,0.011,4.4481,565.4,4.39,1163.0,432.9,50.4,1,q1_q17_dr25_tce,5897.0,3.98,1.86,289.09689,44.004379,14.5
8158127,K01015.02,Kepler-750 c,CONFIRMED,CANDIDATE,0.989,0,0,0,0,4.08897299,135.76402,0.374,3.585,157.9,2.36,1537.0,1317.96,19.0,2,q1_q17_dr25_tce,5897.0,3.98,1.86,289.09689,44.004379,14.5
8174625,K01017.01,Kepler-751 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.44486016,141.6802,0.871,4.445,826.9,3.24,679.0,50.32,46.0,1,q1_q17_dr25_tce,5568.0,4.413,0.966,294.84384,44.077679,15.007
2716853,K01022.01,Kepler-752 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.82744023,196.19088,0.025,4.664,1006.2,2.7,632.0,37.82,29.5,1,q1_q17_dr25_tce,5687.0,4.538,0.86,292.26813,37.955639,15.762
2715135,K01024.01,Kepler-753 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.747711909,133.29939,0.575,1.8923,820.1,1.86,641.0,40.07,51.7,1,q1_q17_dr25_tce,4252.0,4.64,0.632,291.90326,37.90229,14.496
2164169,K01029.01,Kepler-1732 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,32.3122867,133.867,0.934,6.569,677.8,4.84,699.0,56.49,33.6,1,q1_q17_dr25_tce,5821.0,4.108,1.494,292.29099,37.580799,14.757
2574338,K01030.01,Kepler-1733 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,9.22961384,138.43961,0.067,2.235,492.1,2.79,1021.0,257.11,19.3,1,q1_q17_dr25_tce,6320.0,4.347,1.252,291.13849,37.859299,15.399
2584163,K01031.01,Kepler-754 b,CONFIRMED,CANDIDATE,0.885,0,0,0,0,14.5598556,135.95038,0.026,5.624,290.6,1.64,758.0,78.26,15.6,1,q1_q17_dr25_tce,5959.0,4.46,0.966,293.25412,37.846191,15.16
5809890,K01050.01,Kepler-755 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.269091415,133.343682,0.412,1.4647,340.9,1.41,1331.0,740.47,73.5,1,q1_q17_dr25_tce,5041.0,4.576,0.766,296.86099,41.09734,13.999
5809890,K01050.02,Kepler-755 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.853133997,133.79678,0.698,1.465,277.1,1.36,1016.0,251.77,39.7,2,q1_q17_dr25_tce,5041.0,4.576,0.766,296.86099,41.09734,13.999
6131236,K01051.01,Kepler-1734 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.79685353,138.11324,0.62,3.1702,393.1,2.01,985.0,222.91,29.8,1,q1_q17_dr25_tce,6061.0,4.486,0.97,294.16321,41.451801,15.391
5956342,K01052.01,Kepler-265 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.02902786,143.33395,0.202,4.645,568.9,2.54,755.0,76.66,29.8,1,q1_q17_dr25_tce,5839.0,4.327,1.067,290.51047,41.24482,15.381
5956342,K01052.02,Kepler-265 b,CONFIRMED,CANDIDATE,0.945,0,0,0,0,6.84619236,132.17265,0.077,3.529,246.8,1.67,1022.0,258.41,17.7,2,q1_q17_dr25_tce,5839.0,4.327,1.067,290.51047,41.24482,15.381
5956342,K01052.03,Kepler-265 e,CONFIRMED,CANDIDATE,0.765,0,0,0,0,67.8321638,125.881,0.027,7.358,507.8,2.39,476.0,12.14,15.5,3,q1_q17_dr25_tce,5839.0,4.327,1.067,290.51047,41.24482,15.381
5956342,K01052.04,Kepler-265 d,CONFIRMED,CANDIDATE,0.815,0,0,0,0,43.1312147,166.26105,0.67,3.198,447.8,2.39,554.0,22.21,11.8,4,q1_q17_dr25_tce,5839.0,4.327,1.067,290.51047,41.24482,15.381
5956656,K01053.01,Kepler-756 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,1.224866441,133.20824,0.286,1.7086,196.0,1.54,1741.0,2174.33,21.1,1,q1_q17_dr25_tce,5553.0,4.32,1.107,290.60794,41.201092,15.376
6060203,K01059.01,Kepler-757 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.022678654,133.45422,0.019,1.3712,129.2,1.14,1734.0,2138.47,21.6,1,q1_q17_dr25_tce,5366.0,4.363,1.02,296.68045,41.38652,14.803
5880320,K01060.01,Kepler-758 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.10968709,140.21258,0.924,6.3461,284.7,2.98,1005.0,240.8,33.4,1,q1_q17_dr25_tce,6021.0,4.093,1.458,293.08463,41.135441,14.348
